FIPS,% Smokers,% Obese,% Physically Inactive,% Excessive Drinking,% Unemployed,% Children in Poverty,% Uninsured,PCP Rate,Average Daily PM2.5,% Bachelor or Higher,Age-Adjusted Mortality
17055,17.768494176,29.5,30.4,19.452358177,8.1482375664,27.2,7.3285600636,37.989110000000004,10.3,15.9,522.8
17057,17.773538016,28.9,27.3,20.083036409,7.4172689235,20.9,6.539684944,30.81319,10.5,17.6,405.0
17059,17.427154526,28.6,24.7,18.787815079,7.6433121019,31.0,6.9911067194,18.99335,10.1,9.9,499.9
17061,17.793203707,30.9,27.2,20.035757256,5.8501823003,22.0,6.3711650668,22.6569,10.2,12.4,440.2
17063,14.887227424,31.9,24.1,22.64954916,6.8381063705,9.6,4.9037297581,31.65747,11.1,23.6,322.2
17065,16.447713602,28.2,26.0,19.967037866,6.2973484848,21.9,6.1923786109,48.78049,10.0,18.3,354.7
17067,15.097864439,26.6,26.4,19.748834804,6.5529010239,19.9,5.7983372415,37.75009,10.4,21.3,311.6
17069,17.909773696,28.1,25.2,18.12917116,9.8067287044,35.5,7.0871261378,72.55139,9.8,11.2,522.7
17071,14.852496669,28.5,28.4,19.996675434,6.1708434384,18.7,6.4056939502,14.29593,10.4,15.4,345.0
17073,15.623156451,32.1,26.1,20.389863399,6.0719699992,16.2,5.7501385879,32.330420000000004,10.9,22.6,317.6
17075,16.737135774,33.4,27.2,19.219560564,5.5202702703,17.8,7.5074408067,38.36496,10.9,15.4,437.4
17077,19.558543435,28.1,26.5,20.780650772,5.4197143852,27.5,7.3616693392,121.28971,10.3,36.0,386.4
17079,15.073141032,29.1,24.5,21.721999086,6.3492063492,15.0,6.5431309904,10.40908,10.4,17.5,363.9
17081,18.526947587,28.3,24.8,21.221207463,6.4898289413,25.4,5.6574923547,73.00602,10.4,17.4,405.4
17083,15.066097646,30.0,25.5,21.410164899,5.8234189105,15.8,4.9492741438,35.75898,10.7,20.5,351.4
17085,13.463303567,30.1,24.3,19.87717817,5.4082621334,13.8,6.1658785013,40.7498,10.2,23.8,302.1
17087,17.617103085,28.3,24.9,21.43944437,8.6425664352,18.1,5.4945054945,7.83576,10.0,16.5,324.8
17089,14.08324377,25.5,16.6,20.755748203,5.5469574524,14.7,10.045681882,42.00834,11.7,33.1,240.0
17091,15.581661831,32.5,24.8,19.662760979,6.4449064449,21.2,7.0869020842,41.48667,11.2,21.0,404.0
17093,13.687904582,31.7,22.3,23.892998703,5.2167018237,6.0,4.8337881974,36.48008,11.5,35.4,242.7
17095,17.123524443,25.4,25.8,19.60336377,6.1017680034,24.1,5.9708994709,66.09514,10.6,18.5,422.0
17097,13.842148202,27.9,19.8,18.369687548,5.2338245232,10.9,8.0918916218,109.24692,11.7,45.0,239.8
17099,16.738700888,27.6,26.6,20.81303136,6.7446938597,19.6,6.4889996968,35.03005,11.1,17.9,382.4
17101,18.600055012,27.5,22.2,20.662438036,7.457846952,24.8,5.9293449317,24.25565,10.7,13.5,437.3
17103,16.119035245,31.2,27.6,20.553605358,5.1482059282,17.0,5.4920351924,80.96229,10.7,17.7,367.6
17105,15.695762097,30.8,27.0,21.220802297,5.4714507093,17.6,5.6880145408,54.539010000000005,10.7,15.7,389.4
17107,16.190540999,28.1,22.9,21.043842163,5.3198807613,18.7,4.7793399727,33.9052,10.5,20.4,432.6
17109,17.63100764,27.7,22.5,21.930793147,6.2844858474,22.4,6.8458594294,47.87285,10.3,32.4,339.5
17111,14.873964447,29.3,22.0,22.962634259,5.3361505495,9.2,5.9539554798,54.662060000000004,11.0,33.7,266.0
17113,14.917303032,29.0,24.0,22.631787753,5.097068433,11.8,4.6945535352,59.4805,10.5,44.8,287.6
17115,16.84824003,26.1,27.5,18.818913634,6.6130153999,27.9,5.8528132404,94.12598,10.6,22.5,410.3
17117,16.230108577,29.7,23.4,20.54494886,5.9638140971,20.4,6.0539215686,28.23325,10.7,19.4,386.5
17119,15.563076354,33.5,27.2,20.820586529,5.8882894649,18.0,5.5928542765,48.45817,13.2,25.8,401.9
17121,17.675623355,29.6,26.6,19.299069555,6.4444072151,25.1,6.3862320255,41.73296,10.4,15.0,512.7
17123,14.751535864,31.3,25.9,20.538730617,6.5893516078,15.5,5.3304442037,,10.6,16.8,403.4
17125,16.634302076,30.2,25.2,19.730241146,7.1317829457,23.4,6.5644908134,21.89621,10.5,15.4,406.5
17127,16.933492506,27.5,26.2,18.932134874,7.0473675524,28.1,6.1908042018,20.316940000000002,10.1,13.2,558.4
17129,15.575338836,27.2,21.5,20.79949887,4.6214788732,15.4,4.8412698413,40.180009999999996,10.3,23.1,306.6
17131,14.161339166,32.3,23.8,20.559802122,6.216479766,13.7,5.0760608487,18.917900000000003,10.6,17.8,343.4
17133,13.167800566,31.8,24.7,22.779531383,4.0749440105,5.3,3.9075185316,35.42017,11.3,32.5,241.2
17135,16.849772768,29.1,29.0,20.986111395,7.0643642072,22.7,5.7845530327,48.44626,10.4,15.6,404.3
17137,16.905019081,26.4,20.8,20.78628247,4.9495660333,23.0,5.3164459501,48.811299999999996,10.3,19.9,385.9
17139,15.981982895,25.6,23.4,20.430870207,4.5730473493,13.6,7.175,26.7899,10.3,19.5,354.8
17141,15.499983243,30.5,22.0,20.735149657,5.9103760796,14.6,6.3087311706,54.201589999999996,10.7,20.0,321.4
17143,17.566463419,29.5,24.3,20.188072736,6.8032997907,21.0,5.7789598262,117.60220000000001,10.8,30.4,376.5
17145,16.980098558,29.7,24.7,21.010514713,7.1197784445,21.9,5.6891647272,51.060669999999995,10.3,11.7,399.4
17147,13.584515467,28.3,23.3,22.378350902,5.0380228137,8.4,4.8157579389,42.716789999999996,10.5,27.9,307.7
17149,16.796571328,30.6,28.2,19.914930305,5.1033934252,22.3,6.9010416667,43.7801,10.2,15.1,384.6
17151,15.807048147,28.8,24.4,19.770464013,6.9688385269,29.3,7.2650952535,,9.9,13.4,345.6
17153,20.105998798,27.5,25.0,16.090352493,8.8389870999,33.5,7.2278338945,,10.1,12.3,478.0
17155,14.26189343,28.6,22.3,21.106008192,5.5858747994,14.4,5.7593951523,17.717930000000003,10.4,14.6,361.2
17157,16.738016502,26.9,25.4,21.489310164,5.0316629956,19.4,5.339932274,42.61537,10.3,12.8,383.1
17159,17.517697339,30.2,24.3,19.770586323,5.9778990813,19.7,5.725070777,43.67085,10.4,21.3,421.0
17161,16.625231495,31.0,22.9,22.235703419,6.2805555556,25.1,6.41305379,57.48188,10.9,23.2,349.8
17163,18.069485417,34.7,25.6,19.365711355,6.0669636894,23.0,6.283622202,59.07927000000001,11.8,27.3,412.1
17165,18.590956969,29.1,23.9,18.575667354,8.6089396673,30.5,6.1084562643,73.32573,10.1,17.8,505.0
17167,17.989662513,26.6,23.5,20.61358099,4.8656485962,20.6,5.0098739177,118.76485000000001,10.5,34.2,362.7
17169,17.138491989,30.3,24.1,20.632563301,5.7519472738,16.7,6.9953720185,14.22071,10.0,18.2,415.2
17171,16.539553153,29.9,27.5,20.334385869,5.6188605108,17.0,5.5110463705,,10.0,15.0,394.5
17173,16.84778327,28.8,22.7,19.791305881,5.7759287926,15.9,6.0201643452,27.55454,10.4,16.9,345.0
17175,15.591423585,28.8,26.3,19.248970255,7.2302158273,18.5,6.0340856748,17.27713,10.4,17.5,421.4
17177,16.620005215,35.7,30.2,18.857210983,5.849258381,24.0,5.9197446165,43.7168,10.3,19.3,342.4
17179,14.061472919,32.4,25.9,22.369278109,6.3435977627,11.5,4.3616525482,48.21958,11.0,26.4,347.7
17181,16.724662007,31.1,26.0,19.534335912,7.4153107495,24.7,7.1123343232,74.67831,10.2,22.8,465.5
17183,18.026235058,34.2,28.1,18.574145208,7.2282266827,29.9,6.1697682948,45.40753,10.8,15.1,494.6
17185,16.292841353,32.4,26.1,19.95094159,6.4195779394,18.6,5.8274307791,43.32005,10.7,17.2,349.1
17187,16.929088128,29.7,26.7,19.449953925,5.3091163116,18.2,7.7259695186,45.643860000000004,10.4,23.0,313.0
17189,14.821639623,28.3,21.9,21.379324295,3.8012913976,13.3,5.2102297356,21.023130000000002,10.4,20.6,362.8
17191,16.420559298,29.8,27.1,20.257278988,8.5568854038,21.6,6.3951711491,36.53413,10.3,14.6,381.8
17193,15.895783808,28.4,24.5,19.584342345,6.6139888791,23.3,5.8844830708,27.91931,10.4,15.2,475.1
17195,15.851768352,28.6,26.1,20.083550452,5.8276849976,17.8,6.4096650192,59.56657,10.8,18.5,359.6
17197,14.850038973,28.6,24.1,20.538395006,6.0765091152,10.2,6.0244158703,55.5828,12.3,34.0,274.1
17199,16.767519167,27.3,23.6,21.965212852,6.1928680623,22.3,5.5127202294,84.487,10.3,22.6,386.5
17201,17.741638223,34.2,27.2,18.403434882,6.6367776326,23.4,7.2143496702,76.63422,10.5,22.6,400.4
17203,14.364690466,29.5,23.7,22.345929431,5.4080327449,8.2,4.2451364286,56.083819999999996,10.8,31.6,294.6
18001,21.149905253,32.6,28.6,17.059639872,3.5808784618,26.7,13.072470636,34.30532,11.4,15.3,340.8
18003,18.788920014,28.7,23.9,18.660276902,4.2549422322,21.1,11.951902508,65.95196,11.3,28.2,376.0
18005,18.249542047,29.6,26.5,16.613332753,3.3785455609,15.1,10.222209193,75.15833,11.2,32.3,364.2
18007,20.721059637,31.3,30.8,17.476919233,4.1657719562,17.4,12.305986696,,10.8,16.9,414.5
18009,19.923150028,37.3,30.6,16.586466266,5.4059144848,22.4,10.421630581,56.91982,11.0,13.6,510.0
18011,17.24925482,28.8,20.8,19.436236079,3.3877622174,7.7,7.3770640373,200.49255,11.5,48.3,302.4
18013,18.295171448,29.2,28.9,16.322752999,3.9816031537,19.0,12.663342503,40.061429999999994,10.8,27.4,329.3
18015,18.210851476,28.2,33.1,17.075408686,4.1947785274,14.2,11.680365861,20.145039999999998,11.4,17.2,293.9
18017,20.954744968,33.1,30.3,16.132090212,4.6655174331,18.9,14.683381549,42.12854,11.4,13.9,407.8
18019,21.006420778,34.4,29.3,19.135088809,4.1287579114,15.7,10.667049439,43.33845,11.8,20.9,470.9
18021,19.855623756,34.9,29.7,17.493879495,4.7170570716,21.2,9.8716185236,45.27789,10.7,16.8,463.1
18023,18.472080797,32.9,30.4,17.886911714,3.8862669696,19.5,12.883617494,27.59974,11.3,16.6,419.4
18025,22.536931859,31.7,29.6,16.406218985,5.6197688322,26.2,12.048334115,,10.3,11.4,431.1
18027,20.494718039,36.4,31.4,18.107322332,3.554636073,19.6,16.770791954,48.62335,11.0,13.8,422.1
18029,18.368775681,35.8,27.5,19.45444614,4.6813639722,12.9,8.514194361,50.55101,11.4,21.6,375.9
18031,19.347551686,32.3,31.4,18.918347192,3.5721688662,16.9,9.7808441558,45.24716,11.1,19.6,375.2
18033,19.453752665,33.6,24.5,18.517195072,3.9426199928,13.2,10.111577952,56.35258,11.0,17.7,407.4
18035,19.881031713,31.4,28.2,16.945386031,5.2195949026,25.7,11.036472607,96.70352,11.0,24.3,454.2
18037,16.721982432,30.3,22.3,19.307995295,3.1208584498,8.3,9.919654771,77.71838,11.0,22.2,319.3
18039,20.73871035,32.8,26.4,15.712652402,3.4889211937,16.7,16.179082373,54.06096,11.2,19.2,347.0
18041,23.040896931,34.6,33.6,15.168892467,5.7899268188,22.0,12.175903743,55.47494999999999,11.0,11.6,581.4
18043,18.655560746,29.8,30.2,17.559460599,4.0771751001,14.7,8.7852259721,58.61054,11.0,29.5,390.0
18045,20.083262417,31.5,27.5,16.92169553,5.8025621703,18.5,10.788070017,24.109460000000002,10.7,15.0,392.5
18047,18.806266719,29.7,26.7,18.175958823,4.3349582173,13.9,10.887413063,78.69885000000001,11.1,19.8,310.0
18049,19.558663022,37.0,24.9,16.517541864,4.727939678,19.6,13.807531381,59.069649999999996,11.1,14.4,423.5
18051,19.029181633,32.0,29.7,17.785026581,3.6518024588,13.8,8.5847454565,29.6077,11.1,17.4,388.3
18053,21.113924521,39.1,32.1,16.036490659,4.9794469357,29.1,10.623221121,45.60232,11.2,17.1,509.0
18055,21.550849397,33.1,32.3,16.880324488,6.5811529772,20.9,12.111967051,30.82519,10.6,14.8,436.5
18057,12.849516348,26.9,16.4,20.375173598,3.192132077,4.9,6.403582444,141.42856,11.8,57.8,210.7
18059,16.449725868,33.9,26.5,16.797000355,3.7957193879,8.8,7.5583203733,81.35687,11.6,30.3,330.6
18061,20.101967014,35.8,30.7,19.016058801,4.1866746699,13.6,9.68647066,53.05978,10.6,17.4,375.2
18063,16.301188327,31.8,23.3,18.204075721,3.481804197,6.7,7.6090903028,55.6286,11.5,36.3,281.5
18065,21.293467337,37.7,28.3,16.748497435,4.64622748,21.8,10.732306014,36.745940000000004,10.7,16.6,426.7
18067,24.011132136,31.2,28.2,15.797922214,4.6626152557,21.3,9.7051301339,58.14235,11.3,21.2,465.9
18069,21.779452882,31.9,28.4,17.722083083,4.0610491488,16.0,10.792045838,60.06005999999999,11.2,19.0,365.6
18071,19.999100967,32.2,31.1,17.302042192,3.6741861408,15.7,11.253287066,49.92171,10.9,15.5,439.2
18073,19.098394521,30.1,28.9,18.653639857,5.3325272068,12.6,10.446392547,38.84075,11.4,14.9,397.5
18075,21.123548688,33.6,31.3,16.141021945,4.5518630413,22.4,11.304497674,28.40775,11.2,10.6,432.4
18077,20.525443566,34.6,30.3,17.242061072,4.6983379139,20.3,10.558117348,55.528130000000004,10.7,17.9,436.5
18079,21.038115451,30.1,34.8,16.356054932,4.8145344436,19.7,10.769099226,46.59999,10.9,11.1,541.1
18081,17.025139173,29.1,22.6,18.4299557,3.6376649631,9.8,9.4833430558,84.87433,11.6,31.8,330.5
18083,20.244457077,32.1,32.0,17.739943371,4.3772279304,23.4,10.750777432,89.6459,11.0,16.4,475.1
18085,18.657485082,34.3,25.7,17.256299557,3.737593803,14.5,12.62451344,43.24599,11.3,22.7,341.1
18087,20.646968714,34.1,26.4,18.236768146,3.4182270865,13.6,25.970087122,28.34394,11.1,10.4,284.9
18089,18.108928616,33.3,29.2,17.082015583,6.3220022542,25.7,11.559193745,55.54815,13.1,22.1,421.4
18091,22.818773255,36.4,24.3,18.861561499,5.925269471,26.7,10.912238186,39.68111,11.1,17.9,449.2
18093,19.211359232,35.5,33.1,16.443820995,5.6927564414,20.8,11.989510203,32.97066,10.6,15.5,435.8
18095,23.994078508,35.7,28.2,15.069192929,4.9919457682,24.7,10.63228854,49.335890000000006,11.1,18.0,444.2
18097,21.431361742,32.7,26.5,19.236462508,4.438080716,28.0,13.678166716,80.29648,12.3,30.4,455.1
18099,19.428718224,31.6,29.4,17.232156366,3.7638164112,15.8,13.554604958,46.95136,11.2,20.5,345.1
18101,19.395426093,37.5,30.9,17.339086698,4.1513094083,17.4,11.360077099,19.55799,10.7,13.4,380.8
18103,23.284589583,33.3,30.3,17.485674188,4.7402232895,24.4,11.875023303,25.096199999999996,11.3,12.7,408.0
18105,19.241780857,22.7,20.5,20.859360102,4.6283392257,17.6,12.282940654,61.504439999999995,10.4,45.6,305.3
18107,20.197634108,29.4,28.1,17.699949047,3.8661281016,16.2,13.02988865,36.623329999999996,10.9,18.1,380.9
18109,19.032233642,32.9,28.4,16.662835711,4.2118029714,15.5,9.8693460444,50.252700000000004,11.3,16.9,381.8
18111,20.978152994,35.0,32.3,16.981322872,5.595693441,18.6,12.279619182,7.13878,11.1,11.2,437.1
18113,20.768602392,33.9,26.7,17.811900837,4.0619783418,15.8,11.918778687,29.32981,11.1,14.3,369.5
18115,16.625806302,32.7,30.9,18.634079695,4.8531684699,15.6,9.7980871413,33.68137,10.9,13.7,344.0
18117,20.024357845,35.6,30.4,17.253375069,5.1111361841,24.3,11.353766757,51.007400000000004,10.5,12.3,453.8
18119,20.397614312,35.5,29.0,17.459428404,5.5121481323,21.6,12.218819927,4.791110000000001,10.6,12.6,468.0
18121,21.561111991,34.2,32.2,16.717716983,5.2617041845,25.1,12.883036658,17.75043,10.6,12.2,362.8
18123,19.613035686,30.4,30.3,17.207872437,4.6226912929,20.0,9.4683927834,46.51884,10.7,14.9,389.6
18125,18.086272675,33.7,30.9,17.083368452,4.3975234164,15.6,9.7674880763,7.94029,11.0,13.7,423.5
18127,18.773334299,31.3,25.0,19.834749861,5.138197385,9.9,8.7263561519,59.63455999999999,11.4,28.2,332.8
18129,17.603746162,30.2,25.2,18.431799168,3.9673105498,12.1,7.4388346768,27.43807,11.0,20.7,322.3
18131,19.741885187,30.3,33.9,17.312051437,4.5504644938,19.4,12.224797219,46.55132,11.1,12.5,413.7
18133,19.289605086,32.1,32.6,18.934742441,4.4615201334,16.1,9.7859784111,31.92763,10.8,16.1,381.1
18135,20.491026839,36.3,29.4,16.062112295,4.5209390863,24.6,11.874844798,19.86334,11.2,14.3,413.0
18137,18.102740135,35.2,25.6,18.277345637,4.5873526259,17.9,10.132289761,6.968400000000001,11.0,18.1,374.8
18139,20.40331098,35.8,30.4,17.290339713,3.7961926092,18.8,12.107161257,41.98656,11.1,13.0,428.2
18141,20.287021253,31.2,24.6,19.471593517,4.5295906852,22.4,11.453762578,95.73798000000001,11.0,29.2,388.5
18143,21.524002697,32.4,35.8,17.261958998,4.8353520061,23.7,11.430317848,42.115899999999996,10.7,11.9,594.3
18145,19.413729916,35.4,34.0,16.797565469,3.968459152,16.4,10.641122914,17.98642,11.5,19.4,399.2
18147,17.628465835,31.8,26.1,18.157315807,4.1139528534,11.2,10.51376803,33.79194,10.9,14.9,320.6
18149,21.618209811,36.0,31.0,16.360633303,5.4222957449,23.7,12.513244331,30.49046,11.3,10.8,500.1
18151,20.048563201,34.3,30.8,18.008756258,3.7255883826,16.7,11.563493824,34.91214,10.7,20.6,344.0
18153,21.336824609,33.1,33.2,16.900551331,5.8992310341,19.8,11.30304413,52.56116,10.8,10.8,477.7
18155,24.141830566,29.6,28.3,16.154420534,4.8756019262,27.8,13.25578717,,10.8,9.9,464.9
18157,17.308836542,29.0,23.6,17.613397946,3.996424252,16.3,12.598373729,71.03419,11.0,37.7,330.8
18159,17.516607117,30.0,25.4,17.553931797,3.8877143528,12.2,10.269914417,26.200300000000002,11.3,23.0,347.0
18161,19.837226139,31.3,36.0,17.1302252,4.0495867769,19.7,11.14329528,27.8474,11.0,16.9,381.5
18163,21.808947279,33.5,28.1,18.114721741,4.1066351982,22.8,9.81351682,88.52136,11.3,26.3,436.7
18165,19.140850832,31.7,31.6,17.544429269,6.5720584183,18.2,9.7615085968,31.86337,10.7,13.4,475.1
18167,21.780941091,31.7,27.7,18.040517505,5.4195412825,22.4,11.052637917,84.34048,10.8,24.5,456.7
18169,18.935916521,32.7,33.7,16.940085403,4.294755877,17.3,10.413513845,40.450559999999996,11.2,18.4,403.6
18171,17.809666388,32.6,27.3,18.231797233,4.8673643222,14.6,10.139014808,12.09336,10.6,18.9,279.2
18173,16.364012465,32.2,25.3,17.975637877,4.065318818,9.4,7.6869335714,143.78726,11.3,29.6,290.6
18175,22.57325158,34.3,30.6,18.247063748,4.5379121276,21.8,13.470920945,32.342690000000005,10.6,13.2,492.6
18177,21.480244169,31.7,32.1,16.918900026,4.8011905917,25.2,12.389045555,58.20809,11.2,18.2,497.2
18179,17.995274102,27.4,25.7,17.2569094,3.5691702382,13.9,9.1258909441,71.52053,11.2,18.1,323.7
18181,17.513625656,35.7,29.1,16.696209341,3.9973643751,16.9,12.303732304,41.16412,11.3,16.8,390.5
18183,18.548742912,36.6,27.5,18.03803077,3.8935493202,11.5,9.8000288767,50.88906,10.9,20.9,317.3
19001,14.00885523,32.9,30.1,18.862098533,3.0410183876,15.4,5.5515630614,41.50526,9.1,15.4,340.5
19003,14.527109474,31.5,26.1,20.70296984,2.6572187777,22.0,7.7054210706,26.343519999999998,9.1,17.7,429.8
19005,14.236314294,33.8,24.1,19.668718172,5.0278605676,19.2,7.8541374474,50.410489999999996,9.4,18.5,279.9
19007,16.434933071,35.8,33.9,18.039304826,4.8033526757,26.5,6.9578622816,63.85186,9.2,17.1,428.6
19009,15.057248884,32.4,31.6,18.936106157,3.3142512805,17.5,7.0207852194,34.64403,9.3,14.6,505.3
19011,15.035432525,34.9,26.3,20.829199321,3.6436655714,9.0,5.204794262,15.58968,10.1,22.6,309.2
19013,15.471374603,30.6,25.2,22.413991695,4.7073681793,18.4,6.4406529966,90.66727,10.0,28.6,337.1
19015,14.278781613,33.7,23.7,20.94849088,2.8301886792,12.0,4.7827287792,45.039970000000004,9.7,24.8,288.4
19017,12.593926603,33.2,23.7,21.533822506,3.6573074154,6.7,4.0545600428,60.6747,9.9,30.3,232.6
19019,15.755503927,33.0,27.9,22.44176496,4.1788661166,14.3,5.3775216138,28.48732,9.9,20.6,297.5
19021,14.361101644,32.1,25.3,18.51646106,3.5828094049,17.3,11.082035054,48.797149999999995,9.4,19.6,250.0
19023,14.496313145,35.0,26.9,20.285269362,4.4063194273,13.0,5.0764473458,20.11398,9.9,17.5,300.6
19025,15.955053634,33.5,29.3,19.432858757,3.8733953077,16.4,6.384180791,71.29762,9.4,19.5,340.4
19027,13.989666403,31.3,32.0,21.175802731,2.614666784,11.0,4.8963414634,82.93492,9.4,22.2,309.1
19029,15.952732756,37.1,27.3,18.480235562,3.3406053995,18.8,6.4376443418,59.58144,9.3,19.6,414.3
19031,13.892185834,33.7,29.4,20.355119174,3.3705806924,9.1,4.9077689511,27.262809999999998,10.5,23.0,244.5
19033,14.071707381,33.3,25.4,21.816601148,3.6544276458,15.3,4.8188491594,162.72636,9.7,22.7,390.2
19035,14.411751792,34.1,29.9,18.814629907,3.6844591403,14.6,6.0449050086,60.48039,9.4,21.4,383.1
19037,14.833912239,33.8,26.7,21.204879107,4.4706612853,14.6,6.9384393659,49.59907,9.6,16.9,252.0
19039,15.33719212,32.8,24.0,19.134596164,3.4397528321,18.0,6.8090787717,43.201209999999996,9.0,16.9,361.8
19041,15.349211905,37.1,22.9,19.666878514,3.9433078066,12.6,5.438250038,66.6384,9.3,22.6,311.7
19043,14.731618399,33.4,24.4,20.405756924,4.3114233471,14.8,6.4136980338,22.6706,9.7,17.2,256.8
19045,16.256533191,32.3,27.3,19.418871049,5.0263444008,18.3,4.7020883722,54.42974,10.9,19.1,343.2
19047,16.12306915,32.8,30.8,20.121371038,5.5634134842,16.9,12.317965476,29.25003,9.5,12.8,308.4
19049,12.761893928,27.8,21.9,23.23723414,2.7016639537,5.5,4.2068373422,59.90042,9.6,49.4,214.3
19051,17.871800618,31.9,25.8,18.741585085,4.3427775197,21.8,11.072326166,45.61524,9.4,20.5,306.3
19053,18.035651676,36.9,29.2,19.053194708,3.2823741007,28.1,7.5765178123,36.49635,8.9,23.5,421.1
19055,14.539242216,34.8,27.1,19.972214016,3.5294117647,13.3,5.5997746003,63.20749,9.6,16.6,260.5
19057,17.95169277,32.6,27.0,18.872167265,4.9896152705,23.2,5.4063415095,74.89702,10.5,20.5,373.0
19059,13.213866249,32.8,23.7,19.537753142,4.3537020948,9.6,4.9642635177,81.81871,9.3,31.3,235.9
19061,13.948852428,28.0,24.2,22.656989529,3.6167777798,13.1,4.6512522109,78.24968,10.2,30.5,284.5
19063,15.126362493,36.3,25.9,18.807543307,4.3486009624,16.8,8.614032752,51.18231,9.4,20.2,351.9
19065,15.518605684,33.4,31.1,19.43337257,4.5137921427,18.1,6.2823498965,29.619390000000003,9.8,19.8,363.5
19067,15.974661595,29.6,29.3,18.670243274,3.7253553416,17.8,6.4288010286,31.328319999999998,9.6,19.9,303.3
19069,15.502038049,33.3,26.0,17.979565455,3.5421888053,18.0,8.8083538084,38.853809999999996,9.7,17.7,226.8
19071,14.592516554,33.6,30.3,19.504581668,3.3349925336,15.7,5.3209302326,14.48016,9.6,19.3,407.4
19073,15.401363149,33.8,30.4,19.034240022,3.1732117812,16.8,6.0411311054,55.389390000000006,9.4,20.1,336.0
19075,12.674248577,31.6,26.4,20.394650204,3.5006703411,8.3,4.3452021726,24.12545,9.8,28.0,216.6
19077,15.234754036,35.2,30.7,19.548774694,3.6069001568,12.6,6.1885344207,37.46722,9.3,19.8,321.1
19079,15.071167343,34.4,25.1,20.008174003,3.8482989403,13.6,5.479338843,39.49967,9.7,24.3,285.8
19081,13.517844817,35.1,27.3,20.576364066,2.7399380805,11.5,5.8120836205,36.44979,9.6,23.1,287.8
19083,14.39579151,33.6,19.3,20.746582136,3.9670571859,16.4,5.9767655151,51.82242,9.8,19.8,307.4
19085,14.315270398,34.9,23.8,19.391565618,3.3938437253,15.1,6.1628824406,35.05082,9.8,18.8,330.4
19087,16.712981925,33.9,24.0,21.10958493,3.6197212399,18.0,5.6084026952,75.18797,10.2,20.1,301.0
19089,15.11218321,30.3,30.4,19.705924744,3.6546708932,14.3,7.1868308351,42.50797,9.4,14.9,246.3
19091,16.123916737,30.7,30.4,19.32221688,2.9427993379,13.8,5.9298477829,20.93145,9.5,20.8,292.2
19093,13.776075286,29.5,26.8,18.997755566,2.599009901,12.9,6.0984570169,28.4576,9.3,19.0,257.0
19095,13.89131312,30.4,24.5,20.073457585,3.1428304181,8.3,4.7490434391,79.26346,10.0,19.1,300.1
19097,15.388854129,32.9,31.3,19.885566085,4.2334198514,17.9,6.6692541562,46.286770000000004,10.3,18.8,331.7
19099,14.661004733,32.3,27.4,20.209698447,3.6162055746,12.7,5.0026255908,40.73099,9.8,17.9,339.8
19101,15.313610321,27.6,22.8,18.009071375,3.6920060989,19.3,7.4826169406,79.74936,9.9,31.6,264.6
19103,14.442336389,23.4,17.7,24.841384963,2.6138918471,12.3,6.386104672,180.24138,9.7,53.0,244.5
19105,15.684073954,37.6,25.3,20.656639153,4.3260768874,13.4,5.4504504505,43.97537,10.1,18.4,302.0
19107,15.569842448,31.5,26.5,19.887150992,4.355954384,18.5,6.4857462965,19.67923,9.9,18.2,328.0
19109,13.623141301,34.2,25.7,21.087203975,2.6826804355,14.2,5.3517996067,46.15892,9.6,18.3,253.9
19111,17.369140358,33.9,29.6,19.04359812,6.1717096608,20.1,5.430162685,59.84782,10.5,15.7,422.6
19113,14.669590118,33.3,23.6,20.747250424,3.7211374392,12.6,4.6068075117,63.660669999999996,9.5,33.0,293.1
19115,15.836067997,37.5,28.9,19.6266529,3.9817974972,15.1,8.1995661605,8.94055,10.4,14.2,335.4
19117,13.771522257,36.0,29.6,19.631887159,3.2368361067,24.7,7.1165463386,46.07233,9.1,17.0,337.8
19119,13.272712322,33.9,32.5,21.72873975,2.0672198003,9.4,5.8348851645,34.057050000000004,9.4,21.4,256.3
